|#SOURCE_ID|RA|DEC|NVSS_FLUX|INT_SPEC_INDX|3C_NAME|PKS_JNAME|PKS_1410_FLUX|PKS_635_FLUX|PKS_408_FLUX|PKS_SPEC_INDX 
1410|1257462|357.010937|-16.520191|2.703661|-0.069798|No-3C|PKS-J2348-1631|1.2|0.0|2.09|-0.219509
1412|1257477|355.303855|-16.348539|1.511632|-1.029019|No-3C|PKS-J2341-1620|1.4|0.0|4.99|-0.833848
1413|1258974|24.09686|20.949278|2.365615|-0.94098|3C47|PKS-J0136+2057|3.6|8.2|0.0|-0.936194
1414|1258975|24.105864|20.963287|1.586187|-1.036863|3C47|PKS-J0136+2057|3.6|8.2|0.0|-0.936194
1415|1260429|135.448217|-25.922005|6.289026|-0.909651|No-3C|PKS-J0901-2555|5.9|0.0|17.2|-0.805555
1416|1261510|227.982225|-30.750867|1.168161|-0.751509|No-3C|PKS-J1511-3045|0.0|0.0|3.32|0.0
1417|1263553|348.018914|18.743525|1.115155|-0.852384|3C457|PKS-J2312+1845|2.0|0.0|4.62|-0.86565
1418|1264115|226.104291|10.493996|1.780842|0.088103|No-3C|PKS-J1504+1029|0.0|0.0|1.55|0.0
1419|1264763|326.763648|-17.669786|1.128223|-0.643912|No-3C|PKS-J2147-1740|1.4|0.0|2.83|-0.762206
1420|1265172|329.526244|-15.019213|3.034794|-0.104889|No-3C|PKS-J2158-1501|1.26|0.0|2.51|-0.260641
1421|1268895|25.36331|-27.102014|1.6372|-0.69808|No-3C|PKS-J0141-2706|0.0|0.0|5.04|-0.789872
1422|1269000|22.616505|-26.166343|1.505129|-0.85517|No-3C|PKS-J0130-2610|1.2|0.0|5.36|-1.03896
1423|1269358|20.423391|11.830492|1.206573|-0.30655|No-3C|PKS-J0121+1149|1.2|0.0|1.78|-0.409277
1424|1272782|348.950657|-18.011083|1.23996|-0.412376|No-3C|PKS-J2315-1800|1.3|0.0|2.5|-0.503439
1425|1274889|216.074886|-38.453253|1.085497|-1.027038|No-3C|PKS-J1424-3826|2.23|0.0|6.92|-0.903452
1426|1274890|216.061943|-38.440086|1.112587|-0.995203|No-3C|PKS-J1424-3826|2.23|0.0|6.92|-0.903452
1427|1275003|206.098974|14.154219|1.331616|-0.81639|No-3C|PKS-J1344+1408|1.4|0.0|3.54|-0.834299
1428|1276293|87.184163|26.601174|1.126364|-0.862569|No-3C|PKS-J0548+2636|1.2|2.0|0.0|-0.720215
1429|1276578|87.784429|28.796875|1.146915|-0.917291|3C149|No-PKS|0.0|0.0|0.0|0.0
1430|1277328|334.546254|-30.400168|1.096832|-0.695525|No-3C|PKS-J2218-3024|0.0|0.0|2.76|0.0
1431|1277501|339.788831|-17.347076|1.862689|-0.714951|No-3C|PKS-J2239-1720|1.5|0.0|4.31|-0.786962
1432|1277518|339.405602|-17.211344|1.476528|-0.770182|No-3C|PKS-J2237-1712|1.0|0.0|4.72|-0.918933
1433|1278614|46.882788|-22.424159|1.722325|-0.837957|No-3C|PKS-J0307-2225|0.0|0.0|4.95|-0.778042
1434|1280077|107.946945|-20.720909|2.092191|-0.937346|No-3C|PKS-J0711-2043|2.0|0.0|7.52|-0.919271
1435|1280397|107.484024|-18.505483|2.678594|1.090137|No-3C|PKS-J0709-1830|0.0|0.0|0.0|0.0
1436|1281135|96.729641|26.388259|1.465297|-0.690736|No-3C|PKS-J0626+2623|1.4|0.0|0.0|-0.472311
1437|1282941|230.987233|10.928889|1.081487|-0.602085|No-3C|PKS-J1523+1055|0.0|0.0|3.0|-0.751435
1438|1283398|233.312867|13.540063|1.150657|-0.689053|No-3C|PKS-J1533+1332|0.0|0.0|2.98|-0.859685
1439|1283929|186.667404|-26.500686|1.307735|-0.619089|No-3C|PKS-J1226-2630|0.0|0.0|3.18|-0.691031
1440|1285948|179.580409|26.357167|1.031893|-0.790145|No-3C|PKS-J1158+2621|0.9|3.0|0.0|-0.801616
1441|1286399|179.882518|29.245593|2.058655|-0.388336|No-3C|No-PKS|0.0|0.0|0.0|0.0
1442|1286406|178.554191|29.269024|1.658049|-0.847133|No-3C|No-PKS|0.0|0.0|0.0|0.0
1443|1289645|99.133373|-20.611392|8.936189|0.522617|No-3C|PKS-J0636-2036|6.0|0.0|22.7|-0.850895
1444|1289646|99.136524|-20.694316|8.936244|-0.646759|No-3C|PKS-J0636-2036|6.0|0.0|22.7|-0.850895
1446|1293652|297.31319|26.852251|4.662398|0.300869|No-3C|PKS-J1949+2650|5.4|0.0|0.0|0.0
1448|1293734|295.164667|27.510563|1.36781|-0.707262|No-3C|No-PKS|0.0|0.0|0.0|0.0
1449|1294591|78.524373|0.940528|1.833774|-0.744923|No-3C|PKS-J0514+0056|2.97|5.3|8.0|-0.77245
1450|1296010|145.56392|13.763714|3.421036|-0.829765|3C225|PKS-J0942+1346|4.1|0.0|9.13|-0.835619
1451|1296024|145.535011|13.864483|1.36917|-0.791065|3C225|PKS-J0942+1355|0.0|0.0|3.92|0.0
1452|1296272|299.499144|-38.751972|1.521291|0.003178|No-3C|PKS-J1957-3845|1.59|1.38|1.09|0.297789
1453|1297219|23.489042|-36.494468|5.165761|-0.569156|No-3C|PKS-J0133-3629|7.1|0.0|160.0|-0.777003
1454|1299337|231.301505|-19.048128|1.081148|-0.686751|No-3C|PKS-J1525-1903|0.9|0.0|2.97|-0.697759
1455|1299514|290.561992|14.056014|4.366306|1.503855|No-3C|No-PKS|0.0|0.0|0.0|0.0
1456|1299552|290.756694|14.277085|7.250345|1.64964|No-3C|No-PKS|0.0|0.0|0.0|0.0
1457|1299577|290.803179|14.450454|9.446621|1.756338|No-3C|No-PKS|0.0|0.0|0.0|0.0
1458|1299578|290.826545|14.486884|2.108523|1.252947|No-3C|No-PKS|0.0|0.0|0.0|0.0
1459|1299579|290.772488|14.469007|1.721677|1.0869|No-3C|No-PKS|0.0|0.0|0.0|0.0
1460|1299583|290.920398|14.504894|51.617767|2.336119|No-3C|PKS-J1923+1429|0.0|0.0|0.0|0.0
1461|1299584|290.954921|14.547639|5.767863|1.564836|No-3C|PKS-J1923+1429|0.0|0.0|0.0|0.0
1462|1299609|290.973694|14.596671|1.66975|1.12982|No-3C|No-PKS|0.0|0.0|0.0|0.0
1463|1299812|291.500102|16.344189|2.715534|0.789582|No-3C|No-PKS|0.0|0.0|0.0|0.0
1464|1299961|291.257315|17.452186|1.279248|0.364657|No-3C|No-PKS|0.0|0.0|0.0|0.0
1466|1303452|250.889116|-23.268659|1.112911|-0.446924|No-3C|No-PKS|0.0|0.0|0.0|0.0
1467|1303584|251.519874|-22.46729|2.00554|-0.775183|No-3C|PKS-J1646-2227|2.3|0.0|5.68|-0.762253
1468|1303890|349.145099|-16.429463|1.040447|-0.793267|No-3C|PKS-J2316-1626|1.0|0.0|3.19|-0.999175
1469|1304255|349.145182|-14.15163|1.115727|-0.690887|No-3C|PKS-J2316-1409|0.0|0.0|2.79|-0.774183
1470|1305183|5.105475|15.681284|2.235944|-0.970293|3C9|PKS-J0020+1540|2.1|0.0|7.79|-0.967465
1472|1307274|67.779737|1.215469|1.649476|-0.871031|3C118|PKS-J0431+0113|1.64|2.7|4.76|-0.828681
1473|1308597|318.667177|-25.696901|2.348678|-0.6447|No-3C|PKS-J2114-2541|2.1|0.0|5.27|-0.696124
1474|1310521|201.90945|-2.053102|1.276906|-0.70204|No-3C|PKS-J1327-0203|1.1|1.8|3.01|-0.762227
1475|1311665|359.253367|-34.759437|1.274674|-1.283186|No-3C|PKS-J2357-3445|1.3|0.0|8.7|-1.367807
1476|1315849|154.457362|27.535487|1.325131|-0.685158|No-3C|No-PKS|0.0|0.0|0.0|0.0
1477|1316905|139.621847|22.543254|1.039081|-0.89364|No-3C|PKS-J0918+2232|0.8|2.5|0.0|-1.00856
1478|1317475|179.802941|-9.681041|1.044956|-0.310756|No-3C|PKS-J1159-0941|0.0|0.0|1.56|0.0
1479|1318871|30.420792|18.611428|1.148149|-0.80282|No-3C|PKS-J0201+1836|1.1|0.0|2.75|-0.694218
1480|1319115|33.774825|20.014192|1.027991|-0.806878|No-3C|PKS-J0215+2001|0.0|0.0|0.0|0.0
1481|1319336|32.802646|21.325719|1.378169|-0.809534|3C60|PKS-J0211+2119|1.4|3.0|0.0|-0.745537
1482|1319431|30.031871|21.950001|1.050941|-0.232191|No-3C|No-PKS|0.0|0.0|0.0|0.0
1483|1327821|290.884165|-21.076062|3.231814|0.479469|No-3C|No-PKS|0.0|0.0|0.0|0.0
1484|1329386|277.81187|29.119476|2.945271|-0.397116|No-3C|No-PKS|0.0|0.0|0.0|0.0
1485|1330175|128.764811|14.196851|1.168405|-0.931401|No-3C|PKS-J0835+1411|1.0|0.0|3.85|-1.021406
1486|1330635|128.701545|17.012755|1.908149|-0.743066|3C202|PKS-J0834+1700|0.0|0.0|5.15|-0.733243
1487|1332415|36.051102|27.836518|3.108184|-0.625293|No-3C|No-PKS|0.0|0.0|0.0|0.0
1488|1332461|34.257601|28.08283|1.028561|-0.794284|No-3C|No-PKS|0.0|0.0|0.0|0.0
1489|1332761|268.226551|-37.757444|1.690248|-1.059732|No-3C|No-PKS|0.0|0.0|0.0|0.0
1490|1333158|269.937838|-34.820389|2.042961|-0.911511|No-3C|No-PKS|0.0|0.0|0.0|0.0
1491|1333407|308.891734|18.951507|1.367509|0.320841|No-3C|PKS-J2035+1856|1.4|0.0|0.0|-0.432403
1492|1333835|308.398762|21.768685|1.939851|-0.753735|No-3C|PKS-J2033+2146|2.2|3.2|0.0|-0.601405
1493|1333878|204.148824|-33.944841|2.271214|-0.427258|No-3C|PKS-J1336-3356|0.0|0.0|34.0|-0.365335
1494|1333886|203.950566|-33.876514|1.592272|0.302131|No-3C|PKS-J1335-3352|0.0|0.0|0.0|0.0
1495|1333987|203.098991|-33.140167|1.412545|-0.702992|No-3C|PKS-J1332-3308|0.0|0.0|3.82|-0.894366
1496|1333994|203.399166|-33.089367|1.802293|-0.591558|No-3C|PKS-J1333-3305|0.0|0.0|4.27|-0.682736
1497|1334429|201.932267|-30.302662|1.062414|-0.805667|No-3C|PKS-J1327-3018|0.0|0.0|2.25|0.0
1498|1337655|111.463646|10.533917|1.247976|-0.656372|No-3C|PKS-J0725+1032|1.3|0.0|3.22|-0.596136
1499|1337935|112.136992|12.169583|1.085012|-0.885603|No-3C|PKS-J0728+1210|0.7|0.0|3.12|-0.836038
1500|1340875|176.533795|-24.79223|1.470863|1.380336|No-3C|PKS-J1146-2447|0.0|0.0|0.0|0.0
1501|1341266|254.916745|-40.186674|11.850324|2.019755|No-3C|No-PKS|0.0|0.0|0.0|0.0
1502|1344268|80.291384|16.63946|8.873109|-0.453434|No-3C|PKS-J0521+1638|9.2|0.0|17.2|-0.235085
1503|1345083|93.267818|17.978656|1.642288|0.175954|No-3C|No-PKS|0.0|0.0|0.0|0.0
1505|1345848|327.688628|14.559116|2.277581|-0.63506|No-3C|PKS-J2150+1433|2.0|0.0|5.42|-0.697651
1506|1345879|328.645195|14.731419|1.014244|-0.8606|No-3C|PKS-J2154+1443|1.1|0.0|3.15|-0.869215
1507|1345895|327.598297|14.829829|2.682719|-0.361403|No-3C|PKS-J2150+1449|2.3|0.0|6.43|-0.809679
1508|1345959|326.854345|15.344181|2.951|-0.710787|3C437|PKS-J2147+1520|2.9|0.0|7.32|-0.704477
1509|1347065|323.820132|-17.574587|1.084187|-0.712163|No-3C|PKS-J2135-1734|0.9|0.0|2.71|-0.639989
1510|1347499|324.424294|-14.546623|2.442235|-0.76317|No-3C|PKS-J2137-1432|3.6|0.0|8.78|-0.759175
1511|1347500|324.45405|-14.552131|1.406265|-0.667431|No-3C|PKS-J2137-1432|3.6|0.0|8.78|-0.759175
1512|1347641|98.063865|10.366943|2.413014|-0.27453|No-3C|No-PKS|0.0|0.0|0.0|0.0
1513|1348266|95.711018|22.007076|1.067678|-0.895885|No-3C|PKS-J0622+2159|1.2|0.0|0.0|-0.723708
1514|1348629|97.849393|25.017277|1.076009|-1.117352|3C162|PKS-J0631+2501|1.2|0.0|0.0|-0.972944
1515|1348882|9.027281|18.633033|2.020975|-0.837196|3C14|PKS-J0036+1838|2.0|0.0|5.85|-0.870824
1516|1349084|8.159876|19.898248|2.035964|-0.326511|3C12|PKS-J0032+1954|1.9|0.0|3.1|-0.474461
1517|1351329|175.393941|-28.847812|2.611097|-0.719795|No-3C|PKS-J1141-2851|2.4|0.0|6.81|-0.749753
1519|1352030|145.903607|-8.325627|2.789065|0.058416|No-3C|PKS-J0943-0819|2.48|3.67|4.2|-0.475798
1520|1352140|145.82032|-7.635156|1.068792|-0.863731|No-3C|PKS-J0943-0738|0.0|0.0|3.32|0.0
1521|1353968|220.51631|-26.61242|1.085348|-0.753924|No-3C|PKS-J1442-2637|0.0|0.0|4.39|-0.75297
1522|1354503|342.623672|-23.019881|1.017962|-0.812686|No-3C|PKS-J2250-2301|0.0|0.0|3.3|0.0
1523|1354807|270.9195|-24.374827|13.292252|2.025071|No-3C|No-PKS|0.0|0.0|0.0|0.0
1524|1354837|270.172094|-24.070309|4.743971|1.561109|No-3C|No-PKS|0.0|0.0|0.0|0.0
1525|1354896|270.396871|-23.434417|1.594732|-0.408378|No-3C|No-PKS|0.0|0.0|0.0|0.0
1526|1354909|270.206895|-23.340627|1.059416|0.760098|No-3C|No-PKS|0.0|0.0|0.0|0.0
1527|1355002|270.555055|-22.465249|1.597862|1.306449|No-3C|No-PKS|0.0|0.0|0.0|0.0
1528|1355460|39.66202|16.616255|2.00827|0.288617|No-3C|PKS-J0238+1636|0.0|0.0|1.26|0.0
1529|1359042|351.988525|27.265616|1.536383|-0.693674|3C463|PKS-J2327+2715|1.3|2.9|0.0|-0.837411
1530|1359081|350.499381|27.546313|1.34275|-0.215222|No-3C|No-PKS|0.0|0.0|0.0|0.0
1531|1359384|352.04455|29.619688|1.497825|-0.808866|No-3C|No-PKS|0.0|0.0|0.0|0.0
1532|1359429|353.002349|29.94716|1.266968|-0.821324|No-3C|No-PKS|0.0|0.0|0.0|0.0
1533|1359597|308.843002|10.935286|1.096341|0.052418|No-3C|PKS-J2035+1056|0.0|0.0|1.46|0.0
1534|1359824|307.979188|12.328141|1.019314|-0.064249|No-3C|PKS-J2031+1219|0.0|0.0|1.33|0.0
1535|1360140|116.387932|10.186894|3.584136|0.33114|No-3C|PKS-J0745+1011|3.5|0.0|1.46|0.494756
1536|1360527|117.717044|12.517787|1.504703|-0.06226|No-3C|PKS-J0750+1231|0.0|0.0|1.6|0.0
1537|1363393|28.07512|22.118735|1.071727|-0.446651|No-3C|PKS-J0152+2207|1.6|1.9|0.0|-0.302677
1538|1364106|226.512689|-9.320115|1.36535|0.565965|No-3C|PKS-J1506-0919|0.0|0.0|1.58|0.0
1539|1364143|228.210595|-9.10028|2.725297|0.029377|No-3C|PKS-J1512-0905|3.3|0.0|3.48|-0.283831
1540|1364819|90.485441|19.376202|1.016346|-0.667602|No-3C|No-PKS|0.0|0.0|0.0|0.0
1542|1364930|91.119413|20.356081|1.90832|-1.138766|No-3C|PKS-J0604+2021|2.1|5.3|0.0|-0.983364
1543|1365157|90.964817|21.99371|2.825664|-0.708507|No-3C|PKS-J0603+2159|2.9|3.7|0.0|-0.530108
1544|1365280|357.984213|-1.15456|1.621011|-0.644507|No-3C|PKS-J2351-0109|1.63|1.9|3.78|-0.729019
1545|1367029|211.418623|-36.925941|1.097193|-0.904057|No-3C|PKS-J1405-3655|1.15|0.0|3.57|-0.863203
1546|1367137|210.667129|-36.06396|1.53776|-0.842979|No-3C|PKS-J1402-3604|1.55|0.0|4.47|-0.846763
1547|1369531|233.310384|15.278364|1.074369|-0.635316|No-3C|PKS-J1533+1516|0.0|0.0|2.47|-0.635488
1548|1373058|133.453809|-14.464419|1.922622|-0.782199|No-3C|PKS-J0853-1428|2.4|0.0|5.19|-0.719519
1549|1373259|65.815845|-1.342375|2.781856|0.440873|No-3C|PKS-J0423-0120|2.24|0.0|1.62|0.162402
1550|1373318|63.094289|-0.99243|1.591236|-0.856643|3C107|PKS-J0412-0059|1.3|3.5|4.81|-1.00733
1551|1373550|65.964579|0.518487|1.724896|-0.59526|No-3C|PKS-J0423+0031|1.9|0.0|3.99|-0.555932
1552|1374047|228.417536|23.643126|1.838125|-0.000188|No-3C|PKS-J1513+2338|1.5|2.7|0.0|-0.224099
1553|1375809|40.26393|8.750984|1.452047|-0.39322|No-3C|PKS-J0241+0844|1.3|0.0|3.1|-0.617758
1554|1376154|196.974893|6.703879|1.136867|-0.880009|3C281|PKS-J1307+0642|1.0|0.0|3.37|-0.930822
1555|1376553|196.400265|8.920942|1.511608|-0.98847|No-3C|PKS-J1305+0855|1.6|0.0|5.21|-1.046016
1556|1377267|130.198742|13.206593|2.699716|-0.762428|No-3C|PKS-J0840+1312|2.8|0.0|7.03|-0.740397
1557|1377369|133.286799|13.882005|2.45056|-0.992226|3C208|PKS-J0853+1352|2.2|0.0|7.75|-0.990917
1558|1378119|295.483706|10.447107|1.381619|-1.092874|No-3C|No-PKS|0.0|0.0|0.0|0.0
1560|1378767|247.162884|14.634686|1.225278|-0.973634|3C339|PKS-J1628+1438|0.0|0.0|4.04|-1.074701
1561|1378940|246.310089|15.755712|1.056462|-0.803399|No-3C|PKS-J1625+1545|0.0|0.0|3.12|-0.831163
1562|1380015|355.121066|26.699293|1.037598|1.643487|No-3C|No-PKS|0.0|0.0|0.0|0.0
1563|1380046|354.601449|27.000016|8.010723|-0.603986|3C465|PKS-J2338+2701|7.3|17.1|0.0|-0.686029
1564|1380642|242.511669|-9.316797|1.29953|-0.862881|No-3C|PKS-J1610-0918|1.2|0.0|4.06|-0.811928
1565|1382170|162.769793|-31.637283|1.223608|0.15468|No-3C|PKS-J1051-3138|0.0|0.0|0.0|0.0
1566|1383557|179.607527|24.838232|1.062893|0.059341|No-3C|PKS-J1158+2450|0.0|0.0|0.74|0.0
1567|1383865|241.302739|-28.985934|2.502193|-0.946058|No-3C|PKS-J1605-2859|2.6|0.0|7.07|-0.88613
1568|1384134|238.51015|-27.077765|1.443646|-0.44577|No-3C|PKS-J1554-2704|0.0|0.0|2.03|0.0
1569|1384941|203.133027|-25.997267|1.493047|-0.777571|No-3C|PKS-J1332-2559|1.3|0.0|3.73|-0.84102
1570|1386472|295.640919|23.832744|1.052897|0.253811|No-3C|No-PKS|0.0|0.0|0.0|0.0
1572|1386650|296.697129|25.211901|4.704378|0.961719|No-3C|PKS-J1946+2512|4.93|0.0|0.0|0.0
1573|1388218|74.17931|22.822787|3.457648|-0.685221|3C132|PKS-J0456+2249|3.4|7.8|0.0|-0.750103
1574|1388564|75.743971|25.273455|5.868073|-0.698837|3C133|PKS-J0502+2516|5.8|11.4|0.0|-0.66395
1575|1388892|76.985504|-38.710739|1.319869|-0.475262|No-3C|PKS-J0507-3842|1.29|0.0|2.57|-0.527124
1576|1391130|211.001343|-4.625986|1.148905|-0.568635|No-3C|PKS-J1404-0437|1.1|0.0|2.83|-0.808389
1577|1391743|126.459874|3.15687|1.449545|0.299877|No-3C|PKS-J0825+0309|0.81|0.0|1.09|-0.057688
1578|1391956|127.953708|4.49399|1.26502|0.14363|No-3C|PKS-J0831+0429|0.0|0.0|0.0|0.0
1579|1392819|216.371495|-29.99878|2.446516|-0.938348|No-3C|PKS-J1425-2959|2.5|0.0|7.17|-0.849249
1581|1393157|217.117612|-27.697457|1.612218|-0.714195|No-3C|PKS-J1428-2741|0.0|0.0|3.7|-0.765078
1582|1393192|215.704575|-27.466258|2.45516|-1.017303|No-3C|PKS-J1422-2727|2.2|0.0|8.36|-0.982746
1583|1394111|113.713963|-5.332017|1.750658|0.685659|No-3C|No-PKS|0.0|0.0|0.0|0.0
1584|1394652|111.769597|-2.078508|2.852577|-0.705591|3C180|PKS-J0727-0204|0.0|0.0|7.22|-0.797686
1585|1394913|35.932584|-28.316427|1.159303|-0.912784|No-3C|PKS-J0223-2819|1.6|0.0|3.86|-0.866791
1586|1395270|255.290893|-29.911482|1.797209|-0.821576|No-3C|PKS-J1701-2954|0.0|0.0|4.58|-0.711244
1587|1395282|257.532801|-29.813507|1.001662|-0.829816|No-3C|No-PKS|0.0|0.0|0.0|0.0
1588|No-ID|0.788333|-35.927778|0.0|0.0|No-3C|PKS-J0003-3555|0.0|0.0|2.44|-1.267171
1589|No-ID|0.785833|-54.754167|0.0|0.0|No-3C|PKS-J0003-5445|1.21|0.0|2.76|-0.711387
1590|No-ID|0.98|-31.005278|0.0|0.0|No-3C|PKS-J0003-3100|0.0|0.0|2.52|0.0
1591|No-ID|1.501667|-42.593056|0.0|0.0|No-3C|PKS-J0006-4235|2.08|0.0|5.15|-0.634226
1592|No-ID|1.49|-56.474722|0.0|0.0|No-3C|PKS-J0005-5628|2.0|0.0|5.19|-0.822513
1593|No-ID|1.52375|-83.104722|0.0|0.0|No-3C|PKS-J0006-8306|2.12|0.0|6.62|-0.937307
1594|No-ID|2.641625|17.405194|0.0|0.0|No-3C|PKS-J0010+1724|0.0|0.0|0.74|0.0
1595|No-ID|2.624167|-44.381944|0.0|0.0|No-3C|PKS-J0010-4422|1.92|0.0|6.81|-0.936165
1596|No-ID|2.755196|-26.209272|0.0|0.0|No-3C|PKS-J0011-2612|0.0|0.0|0.0|0.0
1597|No-ID|2.719|-41.885611|0.0|0.0|No-3C|PKS-J0010-4153|4.44|6.55|6.61|-0.523561
1598|No-ID|3.079583|-33.364167|0.0|0.0|No-3C|PKS-J0012-3321|0.0|0.0|2.99|0.0
1599|No-ID|4.009583|-63.169167|0.0|0.0|No-3C|PKS-J0016-6310|1.9|0.0|6.9|-1.11559
1600|No-ID|4.28125|-12.939167|0.0|0.0|No-3C|PKS-J0017-1256|0.0|0.0|3.12|0.0
1601|No-ID|5.085833|-2.549167|0.0|0.0|No-3C|PKS-J0020-0232|0.0|0.0|0.0|-1.096452
1602|No-ID|5.094167|-48.785278|0.0|0.0|No-3C|PKS-J0020-4847|0.0|0.0|2.39|0.0
1603|No-ID|5.55125|-74.466389|0.0|0.0|No-3C|PKS-J0022-7427|1.0|0.0|2.09|-0.708628
1604|No-ID|6.179125|-42.034333|0.0|0.0|No-3C|PKS-J0024-4202|3.02|0.0|0.83|0.702657
1605|No-ID|6.315417|-60.474722|0.0|0.0|No-3C|PKS-J0025-6028|1.4|0.0|3.83|-0.862216
1606|No-ID|6.51125|-12.793333|0.0|0.0|No-3C|PKS-J0026-1247|1.3|0.0|2.26|-0.667233
1607|No-ID|6.759583|-36.9325|0.0|0.0|No-3C|PKS-J0027-3655|0.0|0.0|2.42|-0.846808
1608|No-ID|6.6725|-49.312222|0.0|0.0|No-3C|PKS-J0026-4918|0.0|0.0|2.8|0.0
1609|No-ID|8.308333|6.4775|0.0|0.0|No-3C|PKS-J0033+0628|1.0|0.0|3.09|-0.923714
1610|No-ID|8.742917|-63.3525|0.0|0.0|No-3C|PKS-J0034-6321|1.2|0.0|3.03|-1.028533
1611|No-ID|9.11375|0.216111|0.0|0.0|No-3C|PKS-J0036+0012|0.0|1.5|1.79|-0.839506
1612|No-ID|9.688333|-62.520278|0.0|0.0|No-3C|PKS-J0038-6231|1.4|0.0|3.41|-0.760694
1613|No-ID|10.240042|-1.775583|0.0|0.0|No-3C|PKS-J0040-0146|0.0|0.0|0.88|0.0
1614|No-ID|10.204167|-71.768056|0.0|0.0|No-3C|PKS-J0040-7146|1.2|0.0|0.0|0.0
1615|No-ID|10.53925|-44.237667|0.0|0.0|No-3C|PKS-J0042-4414|3.82|0.0|10.2|-0.690629
1616|No-ID|10.7475|-41.988889|0.0|0.0|No-3C|PKS-J0042-4159|0.0|0.0|2.57|-0.677441
1617|No-ID|11.5675|-42.126944|0.0|0.0|No-3C|PKS-J0046-4207|8.09|0.0|15.6|-0.578091
1618|No-ID|11.505833|-63.569167|0.0|0.0|No-3C|PKS-J0046-6334|1.2|0.0|1.68|-0.493586
1619|No-ID|11.9925|-73.193889|0.0|0.0|No-3C|PKS-J0047-7311|0.0|0.0|0.0|0.0
1620|No-ID|12.601667|-12.024444|0.0|0.0|No-3C|PKS-J0050-1201|1.1|0.0|1.29|-0.443069
1621|No-ID|12.497417|-57.641|0.0|0.0|No-3C|PKS-J0049-5738|0.0|0.0|2.52|0.0
1622|No-ID|12.279167|-64.419167|0.0|0.0|No-3C|PKS-J0049-6425|0.0|0.0|2.62|0.0
1623|No-ID|12.784167|-6.833861|0.0|0.0|No-3C|PKS-J0051-0650|0.0|0.0|1.52|0.0
1624|No-ID|12.672154|-9.484781|0.0|0.0|No-3C|PKS-J0050-0929|1.1|0.0|0.83|0.283029
1625|No-ID|12.716667|-44.4775|0.0|0.0|No-3C|PKS-J0050-4428|1.4|0.0|4.78|-0.910899
1626|No-ID|12.943333|12.030833|0.0|0.0|No-3C|PKS-J0051+1201|1.5|0.0|2.17|-0.923815
1627|No-ID|13.06375|-43.108611|0.0|0.0|No-3C|PKS-J0052-4306|2.7|0.0|8.07|-0.7564
1628|No-ID|13.472917|-49.235556|0.0|0.0|No-3C|PKS-J0053-4914|0.0|0.0|2.81|0.0
1629|No-ID|14.520833|-5.664444|0.0|0.0|No-3C|PKS-J0058-0539|0.0|0.0|1.73|0.0
1630|No-ID|14.345|-65.390833|0.0|0.0|No-3C|PKS-J0057-6523|0.0|0.0|2.45|0.0
1631|No-ID|14.695667|-56.986417|0.0|0.0|No-3C|PKS-J0058-5659|0.0|0.0|0.0|0.0
1632|No-ID|14.820833|-72.186389|0.0|0.0|No-3C|PKS-J0059-7211|0.0|0.0|1.02|0.0
1633|No-ID|15.685417|-27.520278|0.0|0.0|No-3C|PKS-J0102-2731|0.0|0.0|3.01|-0.881987
1634|No-ID|15.940417|-41.345278|0.0|0.0|No-3C|PKS-J0103-4120|1.18|0.0|3.05|-0.783165
1635|No-ID|16.335833|-45.092222|0.0|0.0|No-3C|PKS-J0105-4505|2.8|0.0|6.44|-0.958485
1636|No-ID|17.518333|-36.833889|0.0|0.0|No-3C|PKS-J0110-3650|0.0|0.0|2.86|0.0
1637|No-ID|17.708417|-7.694778|0.0|0.0|No-3C|PKS-J0110-0741|0.0|0.0|0.73|0.0
1638|No-ID|17.929583|-69.0|0.0|0.0|No-3C|PKS-J0111-6900|2.0|0.0|6.1|-0.972817
1639|No-ID|18.73875|-44.308056|0.0|0.0|No-3C|PKS-J0114-4418|0.0|0.0|1.87|-1.022094
1640|No-ID|19.104583|-47.377778|0.0|0.0|No-3C|PKS-J0116-4722|2.1|0.0|10.4|-1.409719
1641|No-ID|19.195|-52.038611|0.0|0.0|No-3C|PKS-J0116-5202|0.0|0.0|3.72|0.0
1642|No-ID|19.937083|-15.758611|0.0|0.0|3C38|PKS-J0119-1545|0.0|0.0|2.39|0.0
1643|No-ID|20.354167|-0.943333|0.0|0.0|No-3C|PKS-J0121-0056|1.1|1.5|3.1|-0.633126
1644|No-ID|20.131917|-27.023472|0.0|0.0|No-3C|PKS-J0120-2701|0.0|0.0|1.4|0.0
1645|No-ID|19.9275|-68.158333|0.0|0.0|No-3C|PKS-J0119-6809|1.1|0.0|2.64|-0.723031
1646|No-ID|20.66175|25.042167|0.0|0.0|No-3C|PKS-J0122+2502|0.0|0.0|0.0|0.0
1647|No-ID|20.51375|-37.527222|0.0|0.0|No-3C|PKS-J0122-3731|1.26|0.0|3.78|-0.854208
1648|No-ID|20.417917|-63.150556|0.0|0.0|No-3C|PKS-J0121-6309|1.6|0.0|5.2|-1.027248
1649|No-ID|21.570417|-40.712222|0.0|0.0|No-3C|PKS-J0126-4042|1.05|0.0|3.36|-0.827869
1650|No-ID|21.809583|-41.212222|0.0|0.0|No-3C|PKS-J0127-4112|1.43|0.0|3.96|-0.973434
1651|No-ID|21.89375|-61.275833|0.0|0.0|No-3C|PKS-J0127-6116|1.1|0.0|2.24|-0.802711
